onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
56.493877551;0.436734693878;4;1;30;3;1;0.451020408163;"""4/4""";75;15;0;3;Bbsus7;A1;lick
56.9346938776;0.244897959184;4;2;30;4;1;0.40537414966;"""4/4""";75;15;0;3;Bbsus7;A1;lick
57.1795918367;0.555102040816;4;2;30;4;2;0.40537414966;"""4/4""";75;15;0;3;Bbsus7;A1;lick
57.7654421769;0.179591836735;4;1;31;2;1;0.424172335601;"""4/4""";72;15;0;3;Fsus7;A1;lick
59.7755102041;0.0530612244898;4;4;32;2;3;0.425034013605;"""4/4""";65;16;1;3;Fsus7;A1;line_a
59.8320181406;0.0783673469388;4;4;32;2;4;0.425034013605;"""4/4""";67;16;0;3;Fsus7;A1;line_a
59.9224489796;0.195918367347;4;2;32;3;1;0.432358276644;"""4/4""";68;16;0;3;Fsus7;A1;line_a
60.1469387755;0.204081632653;4;2;32;3;2;0.432358276644;"""4/4""";70;16;0;3;Fsus7;A1;line_a
60.3573696145;0.0696598639456;4;4;32;4;1;0.425555555556;"""4/4""";71;16;0;3;Fsus7;A1;line_a
60.4367346939;0.0734693877551;4;4;32;4;2;0.425555555556;"""4/4""";72;16;0;3;Fsus7;A1;line_a
60.5306122449;0.0816326530612;4;4;32;4;3;0.425555555556;"""4/4""";73;16;0;3;Fsus7;A1;line_a
60.6285714286;0.212244897959;4;4;32;4;4;0.425555555556;"""4/4""";74;16;0;3;Fsus7;A1;line_a
60.8595011338;0.174149659864;4;2;33;1;1;0.432789115646;"""4/4""";75;16;0;3;Csus7;A1;line_a
61.0367346939;0.163265306122;4;2;33;1;2;0.432789115646;"""4/4""";77;16;0;3;Csus7;A1;line_a
61.2223129252;0.0530612244898;4;5;33;2;1;0.423922902494;"""4/4""";79;16;0;3;Csus7;A1;line_a
61.2897959184;0.0897959183673;4;5;33;2;2;0.423922902494;"""4/4""";80;16;0;3;Csus7;A1;line_a
61.3935600907;0.0638548752834;4;5;33;2;3;0.423922902494;"""4/4""";83;16;0;3;Csus7;A1;line_a
61.4612244898;0.0775510204082;4;5;33;2;4;0.423922902494;"""4/4""";84;16;0;3;Csus7;A1;line_a
61.5415873016;0.0986848072562;4;5;33;2;5;0.423922902494;"""4/4""";86;16;0;3;Csus7;A1;line_a
61.6408163265;0.0816326530612;4;4;33;3;1;0.424013605442;"""4/4""";87;16;0;3;Csus7;A1;line_a
61.7331519274;0.0667573696145;4;4;33;3;2;0.424013605442;"""4/4""";88;16;0;3;Csus7;A1;line_a
63.3224489796;0.359183673469;4;6;34;2;6;0.426349206349;"""4/4""";80;17;1;3;Bbsus7;A1;#4lick
63.6816326531;0.297959183673;4;4;34;3;4;0.413015873016;"""4/4""";80;17;0;3;Bbsus7;A1;#4lick
63.9836734694;0.212244897959;4;2;34;4;2;0.415759637188;"""4/4""";79;17;0;3;Bbsus7;A1;#4lick
64.2;0.232653061224;4;2;35;1;1;0.423968253968;"""4/4""";77;17;0;3;Fsus7;A1;#4lick
64.4408163265;0.163265306122;4;2;35;1;2;0.423968253968;"""4/4""";75;17;0;3;Fsus7;A1;#4lick
64.6204081633;0.126530612245;4;1;35;2;1;0.423287981859;"""4/4""";72;17;0;3;Fsus7;A1;#4lick
67.1306122449;0.140816326531;4;2;36;3;2;0.433174603175;"""4/4""";79;18;1;3;Fsus7;A1;void->melody
67.6408163265;0.457142857143;4;1;37;1;1;0.434603174603;"""4/4""";77;18;0;3;Fsus7;A1;void->melody
68.1102040816;0.187755102041;4;1;37;2;1;0.452199546485;"""4/4""";75;18;0;4;Fsus7;A1;void->melody
68.5142857143;0.265306122449;4;1;37;3;1;0.432267573696;"""4/4""";72;18;0;4;Fsus7;A1;void->melody
68.9591836735;0.208163265306;4;1;37;4;1;0.433333333333;"""4/4""";65;18;0;4;Fsus7;A1;~lick
69.3795918367;0.248979591837;4;1;38;1;1;0.442766439909;"""4/4""";65;18;0;4;Fsus7;A1;~lick
69.8326530612;0.322448979592;4;1;38;2;1;0.442335600907;"""4/4""";65;18;0;4;Bbsus7;A1;~lick
70.2734693878;0.228571428571;4;6;38;3;1;0.397097505669;"""4/4""";65;18;0;4;Bbsus7;A1;~lick
70.5102040816;0.130612244898;4;6;38;3;4;0.397097505669;"""4/4""";68;18;0;4;Bbsus7;A1;~lick
70.6448979592;0.236734693878;4;6;38;3;6;0.397097505669;"""4/4""";70;18;0;4;Bbsus7;A1;~lick
70.9020408163;0.151020408163;4;2;38;4;2;0.423764172336;"""4/4""";68;18;0;4;Bbsus7;A1;~lick
71.0857142857;0.228571428571;4;2;39;1;1;0.424081632653;"""4/4""";65;18;0;4;Bbsus7;A1;~lick
71.3183673469;0.14693877551;4;2;39;1;2;0.424081632653;"""4/4""";65;18;0;4;Fsus7;A1;~lick
73.7265306122;0.0857142857143;4;4;40;3;1;0.441768707483;"""4/4""";71;19;1;4;Fsus7;A1;lick
73.8204081633;0.114285714286;4;4;40;3;2;0.441768707483;"""4/4""";74;19;0;4;Fsus7;A1;lick
73.9346938776;0.432653061224;4;4;40;3;3;0.441768707483;"""4/4""";79;19;0;4;Fsus7;A1;lick
74.3673469388;0.208163265306;4;2;40;4;2;0.415102040816;"""4/4""";79;19;0;4;Fsus7;A1;lick
74.587755102;0.204081632653;4;2;41;1;1;0.441473922903;"""4/4""";79;19;0;4;Bbsus7;A1;lick
74.8081632653;0.179591836735;4;2;41;1;2;0.441473922903;"""4/4""";77;19;0;4;Bbsus7;A1;lick
74.9918367347;0.232653061224;4;1;41;2;1;0.453242630385;"""4/4""";75;19;0;4;Bbsus7;A1;lick
76.5678004535;0.0551473922902;4;4;42;1;3;0.397936507937;"""4/4""";72;20;1;4;Bbsus7;A1;rhythm_mi
76.6285714286;0.0857142857143;4;4;42;1;4;0.397936507937;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
76.7346938776;0.0571428571428;4;5;42;2;1;0.43306122449;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
76.7918367347;0.0979591836735;4;5;42;2;2;0.43306122449;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
76.8897959184;0.0816326530612;4;5;42;2;3;0.43306122449;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
76.9714285714;0.0897959183673;4;5;42;2;4;0.43306122449;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.0653061224;0.065306122449;4;5;42;2;5;0.43306122449;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.1306122449;0.0979591836735;4;5;42;3;1;0.404421768707;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.2285714286;0.102040816327;4;5;42;3;2;0.404421768707;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.3306122449;0.0734693877551;4;5;42;3;3;0.404421768707;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.412244898;0.0612244897959;4;5;42;3;4;0.404421768707;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.4734693878;0.0897959183673;4;5;42;3;5;0.404421768707;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.5755102041;0.0612244897959;4;6;42;4;1;0.425464852608;"""4/4""";75;20;0;4;Bbsus7;A1;rhythm_mi
77.6367346939;0.0897959183673;4;6;42;4;2;0.425464852608;"""4/4""";75;20;0;4;Bbsus7;A1;rhythm_mi
77.7346938776;0.0448979591837;4;6;42;4;3;0.425464852608;"""4/4""";75;20;0;4;Bbsus7;A1;rhythm_mi
77.7795918367;0.069387755102;4;6;42;4;4;0.425464852608;"""4/4""";75;20;0;4;Bbsus7;A1;rhythm_mi
77.8551020408;0.0469387755102;4;6;42;4;5;0.425464852608;"""4/4""";74;20;0;4;Bbsus7;A1;rhythm_mi
77.906122449;0.0734693877551;4;6;42;4;6;0.425464852608;"""4/4""";72;20;0;4;Bbsus7;A1;rhythm_mi
77.9836734694;0.0448979591837;4;6;43;1;1;0.451247165533;"""4/4""";72;20;0;4;Bbsus7;A1;rhythm_mi
78.0285714286;0.0897959183673;4;6;43;1;2;0.451247165533;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.1183673469;0.0734693877551;4;6;43;1;3;0.451247165533;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.1918367347;0.0938775510204;4;6;43;1;4;0.451247165533;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.2857142857;0.069387755102;4;6;43;1;5;0.451247165533;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.3612244898;0.0673469387755;4;6;43;1;6;0.451247165533;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.4489795918;0.0612244897959;4;6;43;2;1;0.413401360544;"""4/4""";74;20;0;4;Fsus7;A1;rhythm_mi
78.5142857143;0.0775510204082;4;6;43;2;2;0.413401360544;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.5918367347;0.065306122449;4;6;43;2;3;0.413401360544;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.6632653061;0.0775510204082;4;6;43;2;4;0.413401360544;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.7469387755;0.069387755102;4;6;43;2;5;0.413401360544;"""4/4""";74;20;0;4;Fsus7;A1;rhythm_mi
78.8285714286;0.0775510204082;4;6;43;3;1;0.42612244898;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
78.9346938776;0.0775510204082;4;6;43;3;2;0.42612244898;"""4/4""";74;20;0;4;Fsus7;A1;rhythm_mi
79.0204081633;0.0367346938776;4;6;43;3;3;0.42612244898;"""4/4""";72;20;0;4;Fsus7;A1;rhythm_mi
79.0612244898;0.187755102041;4;6;43;3;4;0.42612244898;"""4/4""";70;20;0;4;Fsus7;A1;rhythm_mi
81.2918367347;0.183673469388;4;2;44;4;2;0.41179138322;"""4/4""";69;21;1;4;Fsus7;A1;lick
81.4816326531;0.175510204082;4;2;45;1;1;0.411859410431;"""4/4""";70;21;0;4;Csus7;A1;lick
81.6571428571;0.395918367347;4;2;45;1;2;0.411859410431;"""4/4""";73;21;0;4;Csus7;A1;lick
82.0612244898;0.395918367347;4;2;45;2;2;0.415623582766;"""4/4""";75;21;0;4;Csus7;A1;lick
82.4571428571;0.191836734694;4;2;45;3;2;0.41380952381;"""4/4""";77;21;0;4;Csus7;A1;lick
82.6632653061;0.19387755102;4;2;45;4;1;0.423265306122;"""4/4""";79;21;0;4;Csus7;A1;lick
